tweet_id,user_id,username,screenname,followers_count,friends_count,listed_count,favourites_count,geo_enabled,following,location,text,created_at,place,coordinates,geo,favorited,favorite_count,retweeted,retweet_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,contributors,source,truncated,hashtags,urls,symbols,user_mentions
560035228115165184,2213833958,Anjali Gupta,anjaligupta2910,13,12,0,0,False,True,"Auckland City, New Zealand",@SkypeSupport Kindly let me know whom to get in touch with regarding queries of Call Charges that are being deducted from my Skype account.,2015-01-27 11:22,,,,False,0,False,0,SkypeSupport,,285605927,,Twitter Web Client,False,[],[],[],"[{u'id': 285605927, u'indices': [0, 13], u'id_str': u'285605927', u'screen_name': u'SkypeSupport', u'name': u'Skype Support '}]"
548503361046081536,2213833958,Anjali Gupta,anjaligupta2910,13,12,0,0,False,True,"Auckland City, New Zealand","@Airtel_Presence Extremely unprofessional services, No solution to the issue raised even after repeated complaints-Customer Care,Twitter !",2014-12-26 15:39,,,,False,0,False,0,anjaligupta2910,547411601993658368,2213833958,,Twitter Web Client,False,[],[],[],"[{u'id': 103323813, u'indices': [0, 16], u'id_str': u'103323813', u'screen_name': u'Airtel_Presence', u'name': u'Bharti Airtel India'}]"
547797585822375936,2213833958,Anjali Gupta,anjaligupta2910,13,12,0,0,False,True,"Auckland City, New Zealand",@Airtel_Presence I would like to know what follow has been done on the complaint number that I shared yesterday! I'm available now.,2014-12-24 16:54,,,,False,0,False,0,Airtel_Presence,547795984873717761,103323813,,Twitter for Android,False,[],[],[],"[{u'id': 103323813, u'indices': [0, 16], u'id_str': u'103323813', u'screen_name': u'Airtel_Presence', u'name': u'Bharti Airtel India'}]"
547791657244971009,2213833958,Anjali Gupta,anjaligupta2910,13,12,0,0,False,True,"Auckland City, New Zealand","@Airtel_Presence I would like to know the number of days Airtel would take to resolve the issue, or if the issue will ever be attended to !",2014-12-24 16:31,,,,False,0,False,0,Airtel_Presence,547611762485256192,103323813,,Twitter for Android,False,[],[],[],"[{u'id': 103323813, u'indices': [0, 16], u'id_str': u'103323813', u'screen_name': u'Airtel_Presence', u'name': u'Bharti Airtel India'}]"
547609351565754368,2213833958,Anjali Gupta,anjaligupta2910,13,12,0,0,False,True,"Auckland City, New Zealand",@Airtel_Presence Doesn't look like Airtel is much bothered about it's existing customers. Might have to think about some other vendor!,2014-12-24 04:26,,,,False,0,False,0,Airtel_Presence,547414249031868416,103323813,,Twitter for Android,False,[],[],[],"[{u'id': 103323813, u'indices': [0, 16], u'id_str': u'103323813', u'screen_name': u'Airtel_Presence', u'name': u'Bharti Airtel India'}]"
547411601993658368,2213833958,Anjali Gupta,anjaligupta2910,13,12,0,0,False,True,"Auckland City, New Zealand",@Airtel_Presence you can call me in an hour's time.,2014-12-23 15:21,,,,False,0,False,0,Airtel_Presence,547410644589629440,103323813,,Twitter for Android,False,[],[],[],"[{u'id': 103323813, u'indices': [0, 16], u'id_str': u'103323813', u'screen_name': u'Airtel_Presence', u'name': u'Bharti Airtel India'}]"
547409014540099584,2213833958,Anjali Gupta,anjaligupta2910,13,12,0,0,False,True,"Auckland City, New Zealand",@Airtel_Presence I have shared my contact number and Complaint Reference No. It is closed even though the issue isn't resolved!,2014-12-23 15:10,,,,False,0,False,0,Airtel_Presence,547394292906352641,103323813,,Twitter Web Client,False,[],[],[],"[{u'id': 103323813, u'indices': [0, 16], u'id_str': u'103323813', u'screen_name': u'Airtel_Presence', u'name': u'Bharti Airtel India'}]"
547382814484619266,2213833958,Anjali Gupta,anjaligupta2910,13,12,0,0,False,True,"Auckland City, New Zealand","@airtelindia Unprofessional customer care service, closing out on complaints without actually resolving, disconnecting customers calls!",2014-12-23 13:26,,,,False,0,False,0,airtelindia,,176355348,,Twitter for Android,False,[],[],[],"[{u'id': 176355348, u'indices': [0, 12], u'id_str': u'176355348', u'screen_name': u'airtelindia', u'name': u'airtel India'}]"
544928696528666625,2213833958,Anjali Gupta,anjaligupta2910,13,12,0,0,False,True,"Auckland City, New Zealand","@taxiforsure I have shared my contact number in DM, but no response yet. Must say, customer care and cab service are all the same!",2014-12-16 18:55,,,,False,0,False,0,taxiforsure,544776960149184512,298552136,,Twitter for Android,False,[],[],[],"[{u'id': 298552136, u'indices': [0, 12], u'id_str': u'298552136', u'screen_name': u'taxiforsure', u'name': u'TaxiForSure'}]"
544765415818141696,2213833958,Anjali Gupta,anjaligupta2910,13,12,0,0,False,True,"Auckland City, New Zealand","@taxiforsure Unreliable cab service, cabs not available, no intimation of the same until customers call Customer Care at the time of pickup!",2014-12-16 08:06,,,,False,0,False,0,taxiforsure,,298552136,,Twitter Web Client,False,[],[],[],"[{u'id': 298552136, u'indices': [0, 12], u'id_str': u'298552136', u'screen_name': u'taxiforsure', u'name': u'TaxiForSure'}]"
510105620188368896,2213833958,Anjali Gupta,anjaligupta2910,13,12,0,0,False,True,"Auckland City, New Zealand",@IndiGo6E I'm available to talk right now.,2014-09-11 16:40,,,,False,0,False,0,IndiGo6E,510103906660401152,1467228402,,Twitter Web Client,False,[],[],[],"[{u'id': 1467228402, u'indices': [0, 9], u'id_str': u'1467228402', u'screen_name': u'IndiGo6E', u'name': u'IndiGo'}]"
509944773541523457,2213833958,Anjali Gupta,anjaligupta2910,13,12,0,0,False,True,"Auckland City, New Zealand",@IndiGo6E Then I guess this is very specific to INDIGO. Payment Gateway doesn't charge this for any other airlines.,2014-09-11 06:01,,,,False,0,False,0,IndiGo6E,509779906088419328,1467228402,,Twitter Web Client,False,[],[],[],"[{u'id': 1467228402, u'indices': [0, 9], u'id_str': u'1467228402', u'screen_name': u'IndiGo6E', u'name': u'IndiGo'}]"
